symbol,status,strategy_type,starting_balance,ending_balance,net_profit,total_return_pct,trade_count,win_rate_pct,profit_factor,best_trade,worst_trade,generated_signals,risk_rejected_signals,report_directory
BTCUSD,ok,breakout,10000.0,10820.799278418815,820.7992784188154,8.207992784188155,216,27.314814814814813,1.1005866457351736,164.09401138948851,-55.518473853436234,941,725,/Users/vishaljani/Documents/CapitalAlgo/reports/dd_reduced_btc_gold_hybrid_train/individual_runs/BTCUSD_MINUTE_5_20251117T000000_20260305T235500
GOLD,ok,mean_reversion,10000.0,10866.148650310965,866.1486503109645,8.661486503109646,196,60.204081632653065,1.2081193680511253,44.571714755747344,-55.937502018464684,502,306,/Users/vishaljani/Documents/CapitalAlgo/reports/dd_reduced_btc_gold_hybrid_train/individual_runs/GOLD_MINUTE_5_20251117T000000_20260305T235500
