symbol,status,strategy_type,starting_balance,ending_balance,net_profit,total_return_pct,trade_count,win_rate_pct,profit_factor,best_trade,worst_trade,generated_signals,risk_rejected_signals,report_directory
BTCUSD,ok,breakout,5000.0,5423.919571729173,423.9195717291732,8.478391434583465,540,66.85185185185185,1.7695385189509736,19.630013650307355,-13.329612912907939,1787,1247,/Users/vishaljani/Documents/CapitalAlgo/reports/refreshed_btc_gold_dynamic_1_5_20260517_1611/individual_runs/BTCUSD_MINUTE_5_20251117T000000_20260517T160500
GOLD,ok,mean_reversion,5000.0,4789.698061177511,-210.30193882248932,-4.206038776449787,322,70.1863354037267,0.652480471318025,13.763113425686734,-20.306721253711586,983,661,/Users/vishaljani/Documents/CapitalAlgo/reports/refreshed_btc_gold_dynamic_1_5_20260517_1611/individual_runs/GOLD_MINUTE_5_20251117T000000_20260515T205000
