timestamp_utc,runner,group,strategy_kind,symbol,candle_time,event,reason,signal_reason,action,entry_price,stop_loss,take_profit,account_balance,account_equity,account_available_funds,open_positions_count,open_symbols,position_sizing_mode,account_risk_per_trade_pct,risk_amount,stop_distance,initial_position_size,final_position_size,position_size_capped,max_position_notional_pct,max_position_notional,max_position_size,broker_order_id,broker_deal_reference,broker_deal_id,realized_pnl,realized_currency,close_transaction_reference,close_transaction_time_utc
2026-05-17T16:28:04.361244+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:26:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:28:05.733167+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:28:36.572820+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:27:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:28:37.949569+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:29:05.267424+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:29:31.276267+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:28:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:29:32.672103+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:30:00.565747+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:30:26.491940+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:29:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:30:27.860108+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:41:16.527137+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:40:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:41:17.898603+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:41:45.113241+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:42:11.027603+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:41:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:42:12.379652+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:42:39.755192+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:43:05.520143+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:42:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:43:06.915731+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:43:34.462280+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:44:01.753092+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:44:27.581952+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:43:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:44:28.940556+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:44:56.346667+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:45:24.134460+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:44:00+00:00,broker_reject,Capital.com API error 400: error.invalid.stoploss.maxvalue: 78108.65,LONG_RANGE_BREAKOUT,LONG,78141.1,78096.85714285714,78273.82857142857,21273.87,21273.87,21273.87,0,,dynamic,1.5,319.10805,44.242857142860885,7.212645624797582,2.72249430837293,True,1000.0,212738.69999999998,2.72249430837293,,,,,,,
2026-05-17T16:45:25.501166+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:45:52.743654+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:46:20.407354+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:45:00+00:00,broker_reject,Capital.com API error 400: error.invalid.stoploss.maxvalue: 78080.1,LONG_RANGE_BREAKOUT,LONG,78141.1,78096.85714285714,78273.82857142857,21273.87,21273.87,21273.87,0,,dynamic,1.5,319.10805,44.242857142860885,7.212645624797582,2.72249430837293,True,1000.0,212738.69999999998,2.72249430837293,,,,,,,
2026-05-17T16:46:21.747853+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:46:48.941994+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:47:16.559556+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:46:00+00:00,broker_reject,Capital.com API error 400: error.invalid.stoploss.maxvalue: 78056.6,LONG_RANGE_BREAKOUT,LONG,78141.1,78096.85714285714,78273.82857142857,21273.87,21273.87,21273.87,0,,dynamic,1.5,319.10805,44.242857142860885,7.212645624797582,2.72249430837293,True,1000.0,212738.69999999998,2.72249430837293,,,,,,,
2026-05-17T16:47:17.945108+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:47:45.131973+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:48:12.804793+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:47:00+00:00,broker_reject,Capital.com API error 400: error.invalid.stoploss.maxvalue: 78036.9,LONG_RANGE_BREAKOUT,LONG,78141.1,78096.85714285714,78273.82857142857,21273.87,21273.87,21273.87,0,,dynamic,1.5,319.10805,44.242857142860885,7.212645624797582,2.72249430837293,True,1000.0,212738.69999999998,2.72249430837293,,,,,,,
2026-05-17T16:48:14.160966+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:48:41.418791+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:49:09.150603+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:48:00+00:00,broker_reject,Capital.com API error 400: error.invalid.stoploss.maxvalue: 78041.55,LONG_RANGE_BREAKOUT,LONG,78141.1,78096.85714285714,78273.82857142857,21273.87,21273.87,21273.87,0,,dynamic,1.5,319.10805,44.242857142860885,7.212645624797582,2.72249430837293,True,1000.0,212738.69999999998,2.72249430837293,,,,,,,
2026-05-17T16:49:10.535583+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:49:37.885550+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:50:05.033599+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:50:30.848657+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:49:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:50:32.199606+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:51:00.197197+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:51:26.018939+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:50:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:51:27.399218+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:51:54.816100+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:52:20.585436+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:51:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:52:21.940730+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:52:49.107848+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:53:14.979353+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:52:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:53:16.400839+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:53:43.615218+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:54:09.440110+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:53:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:54:10.823961+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:54:37.862630+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:55:05.019891+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:55:30.791310+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:54:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:55:32.162155+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:55:59.466811+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:56:25.345701+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:55:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:56:26.736361+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:56:53.988641+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:57:23.606016+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:56:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:57:25.056604+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:57:52.336844+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:58:18.365954+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:57:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:58:19.764016+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:58:46.918712+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:59:12.641259+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:58:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:59:13.998589+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T16:59:41.372569+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:00:07.266916+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T16:59:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:00:08.665352+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:00:37.505496+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:01:04.982063+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:01:30.911750+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:00:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:01:32.287024+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:01:59.399382+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:02:25.132218+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:01:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:02:26.510378+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:02:53.898206+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:03:19.801361+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:02:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:03:21.191340+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:03:48.359471+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:04:15.107204+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:03:00+00:00,reject,NO_BREAKOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:04:16.484685+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:04:43.580164+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:05:09.353865+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:04:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:05:10.794041+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:05:38.301898+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:06:05.491331+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:06:31.240650+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:05:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:06:32.621595+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:06:59.739586+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:07:25.728533+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:06:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:07:27.106878+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:07:54.145540+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:08:19.946121+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:07:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:08:21.321548+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:08:48.693660+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:09:14.505626+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:08:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:09:15.898837+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:09:43.079973+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:10:09.187133+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:09:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:10:10.549184+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:10:37.748014+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:11:05.373015+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:11:31.232027+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:10:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:11:32.613969+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:12:00.734683+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:12:26.536859+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:11:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:12:27.954317+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:12:55.150447+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:13:21.266212+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:12:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:13:22.625150+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:13:50.035311+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:14:15.931832+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:13:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:14:17.354894+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:14:44.434166+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:15:10.243801+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:14:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:15:11.649280+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:15:38.804564+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:16:04.800964+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:15:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:16:06.164814+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:16:33.490881+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:17:00.691232+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:17:26.438855+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:16:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:17:27.789438+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:17:55.052987+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:18:20.847588+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:17:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:18:22.254527+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:18:49.376155+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,GOLD,,skip,insufficient_1m_candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-17T17:19:15.236959+00:00,multi,btc_gold_dynamic_1_5,asset_hybrid,BTCUSD,2026-05-17T17:18:00+00:00,reject,OUTSIDE_SESSION,,,,,,,,,,,,,,,,,,,,,,,,,,,
