symbol,status,strategy_type,starting_balance,ending_balance,net_profit,total_return_pct,trade_count,win_rate_pct,profit_factor,best_trade,worst_trade,generated_signals,risk_rejected_signals,report_directory
BTCUSD,ok,breakout,10000.0,12268.411807527671,2268.411807527671,22.68411807527671,318,28.61635220125786,1.1840778156993483,186.129787911862,-62.97391157683827,878,560,/Users/vishaljani/Documents/CapitalAlgo/reports/fresh_btc_gold_hybrid_optimized_btc_train/individual_runs/BTCUSD_MINUTE_5_20251117T000000_20260305T235500
GOLD,ok,mean_reversion,10000.0,10866.148650310965,866.1486503109645,8.661486503109646,196,60.204081632653065,1.2081193680511253,44.571714755747344,-55.937502018464684,502,306,/Users/vishaljani/Documents/CapitalAlgo/reports/fresh_btc_gold_hybrid_optimized_btc_train/individual_runs/GOLD_MINUTE_5_20251117T000000_20260305T235500
