instrument,action,size,entry_price,stop_loss,take_profit,entry_time,exit_price,exit_time,pnl,exit_reason
GOLD,SELL,7.552870090634566,4066.04,4075.97,4058.096,2025-11-18T13:35:00+00:00,4075.97,2025-11-18T14:15:00+00:00,-75.0,stop_loss
GOLD,SELL,7.491308126901473,4080.4,4090.2614285714285,4072.5108571428573,2025-11-18T14:15:00+00:00,4072.5108571428573,2025-11-18T14:30:00+00:00,59.10000000000068,take_profit
GOLD,SELL,7.354279089376351,4074.99,4085.1557142857137,4066.8574285714285,2025-11-18T14:30:00+00:00,4066.8574285714285,2025-11-18T14:50:00+00:00,59.80920000000133,take_profit
GOLD,SELL,10.044769388335725,4073.27,4080.802142857143,4067.244285714286,2025-11-18T17:40:00+00:00,4067.244285714286,2025-11-18T18:15:00+00:00,60.52691039999728,take_profit
GOLD,SELL,13.050055797224196,4075.45,4081.3171428571427,4070.7562857142857,2025-11-18T19:30:00+00:00,4081.3171428571427,2025-11-18T19:55:00+00:00,-76.56654165599998,stop_loss
GOLD,BUY,5.421718706186373,4074.42,4060.5096428571433,4085.5482857142856,2025-11-19T16:25:00+00:00,4060.5096428571433,2025-11-19T17:00:00+00:00,-75.41804353116,stop_loss
GOLD,BUY,5.166106948288379,4060.85,4046.4703571428568,4072.3537142857144,2025-11-19T17:00:00+00:00,4072.3537142857144,2025-11-19T17:25:00+00:00,59.429418302554076,take_profit
GOLD,SELL,9.478094449441738,4087.81,4095.7417857142855,4081.4645714285716,2025-11-20T13:00:00+00:00,4081.4645714285716,2025-11-20T13:30:00+00:00,60.142571322183855,take_profit
GOLD,BUY,5.65038029821968,4048.99,4035.525357142857,4059.761714285714,2025-11-20T16:55:00+00:00,4059.761714285714,2025-11-20T17:20:00+00:00,60.86428217805041,take_profit
GOLD,SELL,8.613260117250089,4084.38,4093.318928571429,4077.228857142857,2025-11-20T19:25:00+00:00,4077.228857142857,2025-11-20T20:10:00+00:00,61.59465356418753,take_profit
GOLD,SELL,9.093754446432373,4078.35,4086.918214285714,4071.4954285714284,2025-11-21T14:00:00+00:00,4071.4954285714284,2025-11-21T14:15:00+00:00,62.33378940696028,take_profit
GOLD,SELL,8.952125940860613,4082.6,4091.408214285714,4075.5534285714284,2025-11-21T16:45:00+00:00,4091.408214285714,2025-11-21T16:50:00+00:00,-78.85224359980164,stop_loss
GOLD,SELL,8.24516559934225,4093.92,4103.34,4086.384,2025-11-21T16:50:00+00:00,4086.384,2025-11-21T17:10:00+00:00,62.13556795664368,take_profit
GOLD,SELL,13.781963911480602,4090.62,4096.323214285714,4086.0574285714283,2025-11-21T19:25:00+00:00,4086.0574285714283,2025-11-21T19:40:00+00:00,62.881194772125916,take_profit
GOLD,SELL,13.262188393643761,4081.4300000000003,4087.4278571428576,4076.6317142857147,2025-11-24T13:15:00+00:00,4076.6317142857147,2025-11-24T13:40:00+00:00,63.63576910938531,take_profit
GOLD,SELL,9.482851368818983,4092.35,4100.838928571428,4085.558857142857,2025-11-24T15:10:00+00:00,4100.838928571428,2025-11-24T18:35:00+00:00,-80.49924792337694,stop_loss
GOLD,SELL,13.329546456093084,4111.68,4117.628571428571,4106.921142857143,2025-11-24T18:35:00+00:00,4117.628571428571,2025-11-24T18:50:00+00:00,-79.29175920452629,stop_loss
GOLD,SELL,9.932628054961569,4120.08,4127.943214285714,4113.789428571428,2025-11-24T18:50:00+00:00,4127.943214285714,2025-11-24T20:30:00+00:00,-78.1023828164584,stop_loss
GOLD,BUY,7.652363203232974,4115.17,4105.116785714286,4123.212571428571,2025-11-25T14:45:00+00:00,4123.212571428571,2025-11-25T14:55:00+00:00,61.54467765937061,take_profit
GOLD,SELL,8.842023536525561,4150.57,4159.374999999999,4143.526,2025-11-25T17:05:00+00:00,4159.374999999999,2025-11-25T17:30:00+00:00,-77.85401723910209,stop_loss
GOLD,SELL,9.116519320063173,4157.49,4165.901785714285,4150.760571428572,2025-11-25T17:30:00+00:00,4150.760571428572,2025-11-25T17:35:00+00:00,61.34896558440746,take_profit
GOLD,BUY,8.563806892881855,4142.280000000001,4133.217857142858,4149.529714285715,2025-11-26T14:25:00+00:00,4149.529714285715,2025-11-26T14:30:00+00:00,62.085153171426896,take_profit
GOLD,SELL,14.509475622405741,4167.549999999999,4172.962857142857,4163.219714285713,2025-11-26T16:40:00+00:00,4163.219714285713,2025-11-26T18:30:00+00:00,62.83017500948773,take_profit
