instrument,action,size,entry_price,stop_loss,take_profit,entry_time,exit_price,exit_time,pnl,exit_reason
EURJPY,BUY,280.0,182.686,182.7185,182.81900000000002,2026-02-23T07:00:00+00:00,182.7185,2026-02-23T07:31:00+00:00,9.099999999999682,trailing_stop
EURJPY,BUY,280.0,183.5745,183.6045,183.88549999999998,2026-02-24T07:24:00+00:00,183.6045,2026-02-24T07:35:00+00:00,8.400000000000318,trailing_stop
EURJPY,BUY,280.0,183.676,183.72950000000003,183.95699999999997,2026-02-24T07:30:00+00:00,183.72950000000003,2026-02-24T07:50:00+00:00,14.980000000011842,trailing_stop
EURJPY,BUY,280.0,183.4555,183.73899999999998,183.9785,2026-02-24T07:17:00+00:00,183.9785,2026-02-24T08:21:00+00:00,146.43999999999892,take_profit
EURJPY,BUY,280.0,184.214,184.34449999999998,184.367,2026-02-27T07:27:00+00:00,184.34449999999998,2026-02-27T07:45:00+00:00,36.539999999995416,trailing_stop
EURJPY,SELL,280.0,183.881,183.86675000000002,183.6495,2026-03-02T07:42:00+00:00,183.86675000000002,2026-03-02T07:55:00+00:00,3.989999999993188,trailing_stop
EURJPY,SELL,280.0,183.8005,183.98999999999998,183.61100000000002,2026-03-02T07:48:00+00:00,183.98999999999998,2026-03-02T08:01:00+00:00,-53.059999999994716,trailing_stop
EURJPY,SELL,280.0,183.868,184.1125,183.62349999999998,2026-03-02T07:43:00+00:00,184.1125,2026-03-02T08:10:00+00:00,-68.46000000000458,trailing_stop
EURJPY,SELL,280.0,183.313,183.2765,183.081,2026-03-03T07:07:00+00:00,183.2765,2026-03-03T07:59:00+00:00,10.219999999997071,trailing_stop
EURJPY,SELL,280.0,183.316,183.275,183.08700000000002,2026-03-03T07:35:00+00:00,183.275,2026-03-03T07:59:00+00:00,11.479999999999109,trailing_stop
EURJPY,SELL,280.0,183.2375,183.22274999999996,182.93000000000004,2026-03-03T07:08:00+00:00,183.22274999999996,2026-03-03T08:20:00+00:00,4.130000000013752,trailing_stop
EURJPY,BUY,280.0,183.388,183.4185,183.542,2026-03-10T07:50:00+00:00,183.4185,2026-03-10T08:20:00+00:00,8.539999999997008,trailing_stop
EURJPY,BUY,280.0,183.4425,183.56125000000003,183.65099999999998,2026-03-10T07:51:00+00:00,183.65099999999998,2026-03-10T08:42:00+00:00,58.379999999996244,take_profit
EURJPY,SELL,280.0,183.032,183.00349999999997,182.89600000000004,2026-03-13T07:00:00+00:00,183.00349999999997,2026-03-13T07:18:00+00:00,7.98000000001025,trailing_stop
EURJPY,SELL,280.0,182.982,182.89175,182.80650000000003,2026-03-13T07:02:00+00:00,182.80650000000003,2026-03-13T07:42:00+00:00,49.139999999991915,take_profit
EURJPY,SELL,280.0,182.94799999999998,182.85375,182.76049999999998,2026-03-13T07:06:00+00:00,182.76049999999998,2026-03-13T07:44:00+00:00,52.5,take_profit
EURJPY,SELL,280.0,183.0475,183.2305,182.86450000000002,2026-03-18T07:46:00+00:00,183.2305,2026-03-18T08:34:00+00:00,-51.23999999999796,trailing_stop
EURJPY,SELL,280.0,183.07850000000002,183.26549999999997,182.89150000000006,2026-03-18T07:44:00+00:00,183.26549999999997,2026-03-18T08:44:00+00:00,-52.359999999987394,trailing_stop
EURJPY,SELL,280.0,182.70350000000002,182.57074999999998,182.48200000000006,2026-03-19T07:31:00+00:00,182.48200000000006,2026-03-19T07:57:00+00:00,62.01999999998975,take_profit
EURJPY,SELL,280.0,182.46699999999998,182.257,182.064,2026-03-19T07:57:00+00:00,182.064,2026-03-19T08:13:00+00:00,112.83999999999764,take_profit
EURJPY,BUY,280.0,183.19400000000002,183.2135,183.31,2026-03-20T07:06:00+00:00,183.2135,2026-03-20T07:32:00+00:00,5.459999999998217,trailing_stop
EURJPY,BUY,280.0,183.22,183.235,183.36199999999997,2026-03-20T07:07:00+00:00,183.235,2026-03-20T07:48:00+00:00,4.200000000004138,trailing_stop
EURJPY,BUY,280.0,183.25850000000003,183.33675,183.43900000000002,2026-03-20T07:08:00+00:00,183.33675,2026-03-20T08:59:00+00:00,21.909999999991214,trailing_stop
EURJPY,BUY,280.0,183.914,183.92925000000002,184.03449999999998,2026-03-24T07:04:00+00:00,183.92925000000002,2026-03-24T07:10:00+00:00,4.270000000010441,trailing_stop
EURJPY,BUY,280.0,184.536,184.3995,184.6725,2026-03-25T07:52:00+00:00,184.3995,2026-03-25T08:16:00+00:00,-38.22000000000344,trailing_stop
EURJPY,SELL,280.0,183.74,183.65049999999997,183.56200000000004,2026-03-30T07:17:00+00:00,183.56200000000004,2026-03-30T07:25:00+00:00,49.83999999999128,take_profit
EURJPY,SELL,280.0,183.6935,183.65224999999998,183.46900000000002,2026-03-30T07:19:00+00:00,183.65224999999998,2026-03-30T07:56:00+00:00,11.550000000005411,trailing_stop
