instrument,action,size,entry_price,stop_loss,take_profit,entry_time,exit_price,exit_time,pnl,exit_reason
EURUSD,SELL,35000.0,1.170795,1.171915,1.169675,2026-03-02T07:49:00+00:00,1.171915,2026-03-02T08:00:00+00:00,-39.200000000000344,trailing_stop
EURUSD,SELL,35000.0,1.171055,1.1707199999999998,1.169265,2026-03-02T07:45:00+00:00,1.1707199999999998,2026-03-02T08:41:00+00:00,11.725000000006869,trailing_stop
EURUSD,SELL,35000.0,1.170905,1.170655,1.169245,2026-03-02T07:46:00+00:00,1.170655,2026-03-02T08:41:00+00:00,8.750000000002922,trailing_stop
EURUSD,SELL,35000.0,1.165175,1.165175,1.163855,2026-03-03T07:35:00+00:00,1.165175,2026-03-03T07:41:00+00:00,-0.0,trailing_stop
EURUSD,SELL,35000.0,1.164485,1.164485,1.163125,2026-03-03T07:57:00+00:00,1.164485,2026-03-03T08:09:00+00:00,-0.0,trailing_stop
EURUSD,BUY,35000.0,1.162085,1.1623649999999999,1.1629850000000002,2026-03-04T07:26:00+00:00,1.1623649999999999,2026-03-04T07:31:00+00:00,9.799999999994258,trailing_stop
EURUSD,BUY,35000.0,1.162815,1.161205,1.1644249999999998,2026-03-04T07:31:00+00:00,1.161205,2026-03-04T08:02:00+00:00,-56.34999999999613,trailing_stop
EURUSD,BUY,35000.0,1.164005,1.16485,1.1653149999999999,2026-03-10T07:23:00+00:00,1.1653149999999999,2026-03-10T07:45:00+00:00,45.84999999999728,take_profit
EURUSD,BUY,35000.0,1.164095,1.1648049999999999,1.1654950000000002,2026-03-10T07:24:00+00:00,1.1654950000000002,2026-03-10T07:45:00+00:00,49.00000000000237,take_profit
EURUSD,BUY,35000.0,1.164215,1.165045,1.165735,2026-03-10T07:25:00+00:00,1.165735,2026-03-10T07:49:00+00:00,53.1999999999988,take_profit
EURUSD,SELL,35000.0,1.161425,1.1611850000000001,1.1604849999999998,2026-03-11T07:57:00+00:00,1.1611850000000001,2026-03-11T08:42:00+00:00,8.399999999992858,trailing_stop
EURUSD,SELL,35000.0,1.147815,1.147395,1.146355,2026-03-13T07:00:00+00:00,1.147395,2026-03-13T07:35:00+00:00,14.700000000003044,trailing_stop
EURUSD,SELL,35000.0,1.147605,1.14741,1.146115,2026-03-13T07:06:00+00:00,1.14741,2026-03-13T07:35:00+00:00,6.824999999998083,trailing_stop
EURUSD,SELL,35000.0,1.146955,1.14641,1.145965,2026-03-13T07:21:00+00:00,1.14641,2026-03-13T07:47:00+00:00,19.07500000000062,trailing_stop
EURUSD,SELL,35000.0,1.145175,1.145155,1.143655,2026-03-19T07:57:00+00:00,1.145155,2026-03-19T08:15:00+00:00,0.7000000000045858,trailing_stop
EURUSD,BUY,35000.0,1.160345,1.1604200000000002,1.1618549999999999,2026-03-24T07:09:00+00:00,1.1604200000000002,2026-03-24T07:10:00+00:00,2.6250000000094253,trailing_stop
EURUSD,BUY,35000.0,1.161015,1.158835,1.1631949999999998,2026-03-24T07:10:00+00:00,1.158835,2026-03-24T08:50:00+00:00,-76.29999999999471,trailing_stop
EURUSD,BUY,35000.0,1.161575,1.159035,1.164115,2026-03-24T07:12:00+00:00,1.159035,2026-03-24T08:50:00+00:00,-88.89999999999954,trailing_stop
EURUSD,SELL,35000.0,1.152745,1.1525100000000001,1.1519149999999998,2026-03-27T07:21:00+00:00,1.1525100000000001,2026-03-27T07:47:00+00:00,8.224999999991711,trailing_stop
EURUSD,SELL,35000.0,1.149505,1.14947,1.148695,2026-03-30T07:39:00+00:00,1.14947,2026-03-30T08:29:00+00:00,1.2250000000002537,trailing_stop
EURUSD,BUY,35000.0,1.155115,1.155925,1.1565949999999998,2026-04-06T07:42:00+00:00,1.1565949999999998,2026-04-06T07:52:00+00:00,51.799999999997404,take_profit
EURUSD,BUY,35000.0,1.155625,1.15604,1.1573349999999998,2026-04-06T07:46:00+00:00,1.15604,2026-04-06T08:06:00+00:00,14.525000000001898,trailing_stop
EURUSD,BUY,35000.0,1.155835,1.155945,1.157735,2026-04-06T07:47:00+00:00,1.155945,2026-04-06T08:07:00+00:00,3.8500000000019075,trailing_stop
EURUSD,BUY,35000.0,1.177935,1.178585,1.179055,2026-04-14T07:00:00+00:00,1.178585,2026-04-14T07:02:00+00:00,22.75000000000138,trailing_stop
EURUSD,BUY,35000.0,1.178165,1.1785100000000002,1.1794349999999998,2026-04-14T07:01:00+00:00,1.1785100000000002,2026-04-14T07:02:00+00:00,12.075000000009162,trailing_stop
EURUSD,BUY,35000.0,1.179365,1.179525,1.181545,2026-04-14T07:05:00+00:00,1.179525,2026-04-14T12:01:00+00:00,5.599999999997829,trailing_stop
EURUSD,BUY,35000.0,1.174135,1.174175,1.175115,2026-04-27T07:52:00+00:00,1.174175,2026-04-27T08:02:00+00:00,1.4000000000014001,trailing_stop
EURUSD,BUY,35000.0,1.174185,1.174275,1.175205,2026-04-27T07:57:00+00:00,1.174275,2026-04-27T08:17:00+00:00,3.1499999999973216,trailing_stop
EURUSD,BUY,35000.0,1.174435,1.174515,1.1756149999999999,2026-04-27T07:58:00+00:00,1.174515,2026-04-27T09:22:00+00:00,2.8000000000028002,trailing_stop
EURUSD,BUY,35000.0,1.176695,1.1769699999999998,1.178425,2026-05-07T07:14:00+00:00,1.1769699999999998,2026-05-07T09:57:00+00:00,9.624999999993111,trailing_stop
EURUSD,BUY,35000.0,1.176855,1.177035,1.178455,2026-05-07T07:15:00+00:00,1.177035,2026-05-07T09:57:00+00:00,6.300000000002415,trailing_stop
