symbol,status,strategy_type,starting_balance,ending_balance,net_profit,total_return_pct,trade_count,win_rate_pct,profit_factor,best_trade,worst_trade,generated_signals,risk_rejected_signals,report_directory
BTCUSD,ok,breakout,10000.0,39816.778060032775,29816.778060032775,298.1677806003277,691,29.377713458755427,1.195832513250247,1838.4107130303053,-640.3797317055563,1334,643,/Users/vishaljani/Documents/CapitalAlgo/reports/compare_btc_gold_dynamic_1_5_max4/individual_runs/BTCUSD_MINUTE_5_20251117T000000_20260516T235500
GOLD,ok,mean_reversion,10000.0,14963.717654445836,4963.717654445836,49.63717654445836,374,59.893048128342244,1.1701821922744606,183.4640745805107,-232.08205434433017,701,327,/Users/vishaljani/Documents/CapitalAlgo/reports/compare_btc_gold_dynamic_1_5_max4/individual_runs/GOLD_MINUTE_5_20251117T000000_20260515T205000
