instrument,action,size,entry_price,stop_loss,take_profit,entry_time,exit_price,exit_time,pnl,exit_reason
BTCUSD,SELL,0.2755146219545845,85309.4,85490.87857142856,84946.44285714286,2025-11-21T07:15:00+00:00,84946.44285714286,2025-11-21T07:30:00+00:00,100.0,take_profit
BTCUSD,SELL,0.1251316360032221,83367.4,83770.97499999999,82560.25,2025-11-21T07:30:00+00:00,83770.97499999999,2025-11-21T07:35:00+00:00,-50.5,stop_loss
BTCUSD,SELL,0.17997876477511773,82537.55,82816.7357142857,81979.17857142858,2025-11-21T09:40:00+00:00,81979.17857142858,2025-11-21T10:00:00+00:00,100.49500000000262,take_profit
BTCUSD,SELL,0.29499061676111976,83765.3,83937.33928571429,83421.22142857143,2025-11-22T10:20:00+00:00,83937.33928571429,2025-11-22T11:05:00+00:00,-50.74997500000001,stop_loss
BTCUSD,BUY,0.4200018724750592,86093.35,85973.12142857144,86333.80714285714,2025-11-23T08:55:00+00:00,86333.80714285714,2025-11-23T09:40:00+00:00,100.99245025000002,take_profit
BTCUSD,BUY,0.40523077370459043,86413.15,86287.29285714285,86664.86428571428,2025-11-23T09:40:00+00:00,86287.29285714285,2025-11-23T10:00:00+00:00,-51.00118737625001,stop_loss
BTCUSD,SELL,0.30582490267155943,86533.15,86699.08214285714,86201.28571428571,2025-11-24T09:05:00+00:00,86201.28571428571,2025-11-24T09:20:00+00:00,101.49236287873751,take_profit
BTCUSD,SELL,0.2831525385445485,86002.75,86183.76071428572,85640.72857142857,2025-11-24T09:20:00+00:00,86183.76071428572,2025-11-24T11:35:00+00:00,-51.25364325376245,stop_loss
BTCUSD,SELL,0.46522871698751284,87702.5,87812.11785714286,87483.26428571428,2025-11-25T07:25:00+00:00,87483.26428571428,2025-11-25T07:50:00+00:00,101.99475007498728,take_profit
BTCUSD,SELL,0.38909128744948507,87394.4,87526.77857142857,87129.64285714284,2025-11-25T07:50:00+00:00,87526.77857142857,2025-11-25T08:20:00+00:00,-51.50734878786858,stop_loss
BTCUSD,SELL,0.39286939090786027,87220.85,87351.3,86959.95000000001,2025-11-25T08:45:00+00:00,86959.95000000001,2025-11-25T09:00:00+00:00,102.49962408785846,take_profit
BTCUSD,BUY,0.580271723826832,87906.85,87817.64642857143,88085.25714285714,2025-11-26T07:55:00+00:00,87817.64642857143,2025-11-26T08:00:00+00:00,-51.76231016436853,stop_loss
BTCUSD,SELL,0.5938225082064124,87287.05,87373.78214285715,87113.58571428573,2025-11-26T09:05:00+00:00,87373.78214285715,2025-11-26T09:10:00+00:00,-51.503498613546675,stop_loss
BTCUSD,SELL,0.626424286812811,87282.3,87364.10714285714,87118.68571428572,2025-11-26T09:15:00+00:00,87118.68571428572,2025-11-26T09:20:00+00:00,102.49196224095789,take_profit
BTCUSD,BUY,0.6903097771207054,91508.2,91433.22142857143,91658.15714285713,2025-11-27T08:50:00+00:00,91658.15714285713,2025-11-27T09:15:00+00:00,103.51688186336747,take_profit
BTCUSD,BUY,0.7125194516613647,91747.05,91673.68214285714,91893.78571428571,2025-11-27T09:15:00+00:00,91673.68214285714,2025-11-27T09:20:00+00:00,-52.276025341000576,stop_loss
BTCUSD,BUY,0.5776425121962149,91799.7,91709.65357142857,91979.79285714285,2025-11-27T09:30:00+00:00,91709.65357142857,2025-11-27T09:45:00+00:00,-52.01464521429558,stop_loss
BTCUSD,SELL,0.5727099615342903,91155.25,91245.61785714286,90974.51428571428,2025-11-28T07:35:00+00:00,90974.51428571428,2025-11-28T07:45:00+00:00,103.5091439764482,take_profit
BTCUSD,SELL,0.554191327461901,90951.95,91046.27142857143,90763.30714285714,2025-11-28T07:45:00+00:00,91046.27142857143,2025-11-28T08:05:00+00:00,-52.272117708106336,stop_loss
BTCUSD,BUY,0.6602145250466273,91834.7,91755.92142857143,91992.25714285714,2025-11-28T10:50:00+00:00,91755.92142857143,2025-11-28T11:00:00+00:00,-52.01075711956581,stop_loss
BTCUSD,SELL,0.783847069864238,90549.95,90615.97142857143,90417.90714285713,2025-11-29T08:00:00+00:00,90615.97142857143,2025-11-29T08:05:00+00:00,-51.75070333396798,stop_loss
BTCUSD,SELL,0.9022933818664038,90494.75,90551.81785714286,90380.61428571428,2025-11-29T10:15:00+00:00,90551.81785714286,2025-11-29T10:20:00+00:00,-51.491949817298135,stop_loss
BTCUSD,BUY,1.039766414372759,90970.5,90921.225,91069.05,2025-11-30T07:10:00+00:00,91069.05,2025-11-30T08:20:00+00:00,102.46898013643842,take_profit
BTCUSD,BUY,0.7015161126798144,91331.05,91257.28571428571,91478.57857142857,2025-11-30T08:20:00+00:00,91257.28571428571,2025-11-30T08:25:00+00:00,-51.746834968893836,stop_loss
BTCUSD,BUY,0.3533497113317013,91506.9,91361.1857142857,91798.32857142857,2025-11-30T09:10:00+00:00,91361.1857142857,2025-11-30T09:25:00+00:00,-51.48810079404937,stop_loss
BTCUSD,SELL,0.6913052954805663,86493.25,86567.35714285714,86345.03571428571,2025-12-01T11:05:00+00:00,86345.03571428571,2025-12-01T11:40:00+00:00,102.46132058015823,take_profit
BTCUSD,SELL,0.6725480795670558,86278.8,86355.73571428572,86124.92857142857,2025-12-01T11:40:00+00:00,86124.92857142857,2025-12-01T12:00:00+00:00,103.48593378595983,take_profit
BTCUSD,BUY,0.5249474811600229,87049.6,86950.04642857144,87248.70714285715,2025-12-02T10:40:00+00:00,87248.70714285715,2025-12-02T10:45:00+00:00,104.52079312382708,take_profit
BTCUSD,BUY,0.48140847386672175,87204.2,87094.55714285714,87423.4857142857,2025-12-02T10:45:00+00:00,87423.4857142857,2025-12-02T10:50:00+00:00,105.5660010550577,take_profit
BTCUSD,BUY,0.415181835985459,93207.15,93078.74642857142,93463.95714285714,2025-12-03T09:55:00+00:00,93078.74642857142,2025-12-03T10:00:00+00:00,-53.31083053280414,stop_loss
BTCUSD,BUY,0.4708768431437449,93376.85,93264.20000000001,93602.15000000001,2025-12-03T10:20:00+00:00,93264.20000000001,2025-12-03T10:25:00+00:00,-53.04427638014012,stop_loss
BTCUSD,BUY,0.5435935922720443,93411.85,93314.75714285715,93606.03571428571,2025-12-04T07:55:00+00:00,93314.75714285715,2025-12-04T08:05:00+00:00,-52.77905499823942,stop_loss
BTCUSD,SELL,0.5868786558574799,93023.55,93113.03214285715,92844.58571428571,2025-12-04T11:25:00+00:00,92844.58571428571,2025-12-04T11:30:00+00:00,105.03031944649643,take_profit
BTCUSD,SELL,0.5173582933788794,92794.15,92896.67142857143,92589.10714285713,2025-12-04T11:30:00+00:00,92896.67142857143,2025-12-04T11:35:00+00:00,-53.04031132048069,stop_loss
BTCUSD,BUY,0.60252928578533,92448.75,92361.16071428571,92623.92857142858,2025-12-05T07:05:00+00:00,92361.16071428571,2025-12-05T07:10:00+00:00,-52.77510976387829,stop_loss
BTCUSD,BUY,0.5968154562516335,92484.85,92396.86428571428,92660.82142857143,2025-12-05T07:25:00+00:00,92396.86428571428,2025-12-05T07:40:00+00:00,-52.5112342150589,stop_loss
BTCUSD,SELL,0.6001407003451877,91901.85,91988.91071428572,91727.72857142857,2025-12-05T09:10:00+00:00,91727.72857142857,2025-12-05T09:15:00+00:00,104.49735608796722,take_profit
BTCUSD,SELL,0.8270879457509102,89420.2,89484.00357142856,89292.59285714285,2025-12-06T08:20:00+00:00,89292.59285714285,2025-12-06T08:30:00+00:00,105.54232964885894,take_profit
BTCUSD,SELL,0.779834112574953,89287.75,89356.09642857143,89151.05714285714,2025-12-06T08:30:00+00:00,89356.09642857143,2025-12-06T08:35:00+00:00,-53.29887647266774,stop_loss
BTCUSD,BUY,0.6411791089980335,89677.75,89595.03928571429,89843.17142857143,2025-12-06T09:45:00+00:00,89595.03928571429,2025-12-06T10:00:00+00:00,-53.03238209030441,stop_loss
BTCUSD,SELL,0.8216450700900184,89422.55,89486.77142857143,89294.10714285714,2025-12-07T07:15:00+00:00,89294.10714285714,2025-12-07T07:30:00+00:00,105.53444035970577,take_profit
BTCUSD,SELL,0.7793685625352907,89321.8,89390.18214285714,89185.03571428572,2025-12-07T07:30:00+00:00,89390.18214285714,2025-12-07T07:50:00+00:00,-53.29489238165141,stop_loss
BTCUSD,SELL,0.7396242599017083,89132.2,89203.89642857143,88988.80714285714,2025-12-07T09:20:00+00:00,89203.89642857143,2025-12-07T09:25:00+00:00,-53.02841791974316,stop_loss
BTCUSD,BUY,0.5084566778785784,91703.55,91599.77857142857,91911.09285714285,2025-12-08T07:25:00+00:00,91599.77857142857,2025-12-08T07:45:00+00:00,-52.76327583014446,stop_loss
BTCUSD,BUY,0.46528815390368466,91959.35,91846.51785714287,92185.0142857143,2025-12-08T09:00:00+00:00,92185.0142857143,2025-12-08T09:05:00+00:00,104.99891890199422,take_profit
BTCUSD,BUY,0.40788041573464384,92108.15,91978.15,92368.15,2025-12-08T09:05:00+00:00,91978.15,2025-12-08T09:15:00+00:00,-53.0244540455037,stop_loss
BTCUSD,BUY,0.4204409408320938,90504.85,90379.36428571428,90755.82142857143,2025-12-09T07:35:00+00:00,90379.36428571428,2025-12-09T09:00:00+00:00,-52.75933177527618,stop_loss
BTCUSD,SELL,0.5878089191630841,90310.55,90399.85714285714,90131.93571428572,2025-12-09T09:25:00+00:00,90131.93571428572,2025-12-09T10:05:00+00:00,104.9910702327996,take_profit
BTCUSD,SELL,0.6208228716981531,90084.1,90169.50357142858,89913.29285714286,2025-12-09T10:05:00+00:00,90169.50357142858,2025-12-09T10:10:00+00:00,-53.020490467563796,stop_loss
BTCUSD,BUY,0.6923279267090289,92800.35,92724.15000000001,92952.75,2025-12-10T07:55:00+00:00,92724.15000000001,2025-12-10T08:00:00+00:00,-52.75538801522598,stop_loss
