symbol,status,strategy_type,starting_balance,ending_balance,net_profit,total_return_pct,trade_count,win_rate_pct,profit_factor,best_trade,worst_trade,generated_signals,risk_rejected_signals,report_directory
BTCUSD,ok,breakout,20000.0,21695.678286916693,1695.6782869166927,8.478391434583465,540,66.85185185185185,1.7695385189509736,78.52005460122942,-53.318451651631754,1787,1247,/Users/vishaljani/Documents/CapitalAlgo/reports/refreshed_btc_gold_dynamic_1_5_20k_20260517_1611/individual_runs/BTCUSD_MINUTE_5_20251117T000000_20260517T160500
GOLD,ok,mean_reversion,20000.0,19158.792244710043,-841.2077552899573,-4.206038776449787,322,70.1863354037267,0.652480471318025,55.05245370274694,-81.22688501484635,983,661,/Users/vishaljani/Documents/CapitalAlgo/reports/refreshed_btc_gold_dynamic_1_5_20k_20260517_1611/individual_runs/GOLD_MINUTE_5_20251117T000000_20260515T205000
